
-----------------------------------------------------------------------------
	######## CHOSEN CSMA TECHNIQUE IS : ONE PERSISTENT METHOD ########
-----------------------------------------------------------------------------


24/09/2021 20:40:25 CHANNEL has been initialised

24/09/2021 20:40:25 SENDER-1 starts sending data to RECEIVER1
24/09/2021 20:40:25 SENDER-2 starts sending data to RECEIVER2
24/09/2021 20:40:25 SENDER-3 starts sending data to RECEIVER3

24/09/2021 20:41:08 RECEIVER-9  ||  PACKET RECEIVED

24/09/2021 20:41:08 SENDER-1    ||  PACKET 5 SENT TO CHANNEL
24/09/2021 20:41:08 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:08 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:08 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:08 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:08 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:08 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:08 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:08 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:08 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:09 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:09 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:09 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:09 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:09 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:09 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:09 SENDER-5    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:09 RECEIVER-1  ||  PACKET RECEIVED

24/09/2021 20:41:09 SENDER-1    ||  PACKET 6 SENT TO CHANNEL
24/09/2021 20:41:09 SENDER-9    ||  COLLISION
24/09/2021 20:41:09 SENDER-7    ||  PACKET 5 SENT TO CHANNEL
24/09/2021 20:41:09 SENDER-3    ||  PACKET 6 SENT TO CHANNEL
24/09/2021 20:41:09 SENDER-8    ||  PACKET 5 SENT TO CHANNEL
24/09/2021 20:41:09 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:09 SENDER-6    ||  COLLISION
24/09/2021 20:41:09 SENDER-9    ||  PACKET 9 SENT TO CHANNEL
24/09/2021 20:41:09 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:09 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:09 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-6    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:10 RECEIVER-1  ||  PACKET RECEIVED

24/09/2021 20:41:10 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:10 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-5    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:11 RECEIVER-8  ||  PACKET RECEIVED

24/09/2021 20:41:11 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:11 SENDER-6    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:12 RECEIVER-9  ||  PACKET RECEIVED

24/09/2021 20:41:12 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:12 SENDER-6    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:12 RECEIVER-7  ||  PACKET RECEIVED

24/09/2021 20:41:13 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-1    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:13 RECEIVER-3  ||  PACKET RECEIVED

24/09/2021 20:41:13 SENDER-4    ||  PACKET 10 SENT TO CHANNEL
24/09/2021 20:41:13 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-5    ||  COLLISION
24/09/2021 20:41:13 SENDER-9    ||  COLLISION
24/09/2021 20:41:13 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-3    ||  PACKET 7 SENT TO CHANNEL
24/09/2021 20:41:13 SENDER-8    ||  COLLISION
24/09/2021 20:41:13 SENDER-7    ||  COLLISION
24/09/2021 20:41:13 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:13 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-1    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:14 RECEIVER-4  ||  PACKET RECEIVED

24/09/2021 20:41:14 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:14 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-5    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:15 RECEIVER-3  ||  PACKET RECEIVED

24/09/2021 20:41:15 SENDER-9    ||  PACKET 10 SENT TO CHANNEL
24/09/2021 20:41:15 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-7    ||  COLLISION
24/09/2021 20:41:15 SENDER-7    ||  PACKET 6 SENT TO CHANNEL
24/09/2021 20:41:15 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:15 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-6    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:16 RECEIVER-9  ||  PACKET RECEIVED

24/09/2021 20:41:16 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:16 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-1    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:17 RECEIVER-7  ||  PACKET RECEIVED

24/09/2021 20:41:17 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-4    ||  PACKET 11 SENT TO CHANNEL
24/09/2021 20:41:17 SENDER-6    ||  COLLISION
24/09/2021 20:41:17 SENDER-5    ||  COLLISION
24/09/2021 20:41:17 SENDER-6    ||  PACKET 3 SENT TO CHANNEL
24/09/2021 20:41:17 SENDER-3    ||  COLLISION
24/09/2021 20:41:17 SENDER-8    ||  COLLISION
24/09/2021 20:41:17 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-9    ||  PACKET 11 SENT TO CHANNEL
24/09/2021 20:41:17 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:17 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-2    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:18 RECEIVER-4  ||  PACKET RECEIVED

24/09/2021 20:41:18 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:18 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-5    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:19 RECEIVER-6  ||  PACKET RECEIVED

24/09/2021 20:41:19 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-4    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:19 SENDER-7    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:19 RECEIVER-9  ||  PACKET RECEIVED

24/09/2021 20:41:20 SENDER-4    ||  PACKET 12 SENT TO CHANNEL
24/09/2021 20:41:20 SENDER-5    ||  COLLISION
24/09/2021 20:41:20 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:20 SENDER-7    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:20 RECEIVER-4  ||  PACKET RECEIVED

24/09/2021 20:41:21 SENDER-4    ||  PACKET 13 SENT TO CHANNEL
24/09/2021 20:41:21 SENDER-3    ||  COLLISION
24/09/2021 20:41:21 SENDER-8    ||  COLLISION
24/09/2021 20:41:21 SENDER-5    ||  COLLISION
24/09/2021 20:41:21 SENDER-6    ||  COLLISION
24/09/2021 20:41:21 SENDER-1    ||  COLLISION
24/09/2021 20:41:21 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:21 SENDER-1    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:22 RECEIVER-4  ||  PACKET RECEIVED



********************** 24/09/2021 20:41:22 SENDER-4 HAS SENT ALL ITS PACKETS **********************

24/09/2021 20:41:22 SENDER-3    ||  PACKET 8 SENT TO CHANNEL
24/09/2021 20:41:22 SENDER-9    ||  COLLISION
24/09/2021 20:41:22 SENDER-8    ||  COLLISION
24/09/2021 20:41:22 SENDER-5    ||  COLLISION
24/09/2021 20:41:22 SENDER-2    ||  COLLISION
24/09/2021 20:41:22 SENDER-7    ||  COLLISION
24/09/2021 20:41:22 SENDER-6    ||  COLLISION
24/09/2021 20:41:22 SENDER-1    ||  COLLISION
24/09/2021 20:41:22 SENDER-9    ||  PACKET 12 SENT TO CHANNEL
24/09/2021 20:41:22 SENDER-5    ||  COLLISION
24/09/2021 20:41:22 SENDER-8    ||  COLLISION
24/09/2021 20:41:22 SENDER-2    ||  COLLISION
24/09/2021 20:41:22 SENDER-6    ||  COLLISION
24/09/2021 20:41:22 SENDER-7    ||  COLLISION
24/09/2021 20:41:22 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:22 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:22 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:22 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:22 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:22 SENDER-6    ||  PACKET 4 SENT TO CHANNEL
24/09/2021 20:41:22 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-2    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:23 RECEIVER-3  ||  PACKET RECEIVED

24/09/2021 20:41:23 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:23 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-1    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:24 RECEIVER-9  ||  PACKET RECEIVED

24/09/2021 20:41:24 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-9    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:24 SENDER-6    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:24 RECEIVER-6  ||  PACKET RECEIVED

24/09/2021 20:41:24 SENDER-3    ||  PACKET 9 SENT TO CHANNEL
24/09/2021 20:41:25 SENDER-1    ||  COLLISION
24/09/2021 20:41:25 SENDER-9    ||  PACKET 13 SENT TO CHANNEL
24/09/2021 20:41:25 SENDER-2    ||  COLLISION
24/09/2021 20:41:25 SENDER-7    ||  COLLISION
24/09/2021 20:41:25 SENDER-8    ||  COLLISION
24/09/2021 20:41:25 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-6    ||  COLLISION
24/09/2021 20:41:25 SENDER-5    ||  COLLISION
24/09/2021 20:41:25 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:25 SENDER-5    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:25 RECEIVER-3  ||  PACKET RECEIVED

24/09/2021 20:41:26 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:26 SENDER-2    ||  FOUND CHANNEL BUSY


********************** 24/09/2021 20:41:26 SENDER-9 HAS SENT ALL ITS PACKETS **********************

24/09/2021 20:41:26 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:26 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:26 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:26 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:26 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:26 SENDER-3    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:26 RECEIVER-9  ||  PACKET RECEIVED

24/09/2021 20:41:26 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:26 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:26 SENDER-7    ||  PACKET 7 SENT TO CHANNEL
24/09/2021 20:41:26 SENDER-8    ||  PACKET 6 SENT TO CHANNEL
24/09/2021 20:41:26 SENDER-5    ||  COLLISION
24/09/2021 20:41:26 SENDER-6    ||  COLLISION
24/09/2021 20:41:26 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:26 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:27 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:27 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:27 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:27 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:27 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:27 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:27 SENDER-2    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:27 RECEIVER-8  ||  PACKET RECEIVED

24/09/2021 20:41:27 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:27 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:27 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:27 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:28 SENDER-7    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:28 SENDER-3    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:28 SENDER-2    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:28 SENDER-1    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:28 SENDER-8    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:28 SENDER-6    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:28 SENDER-5    ||  FOUND CHANNEL BUSY
24/09/2021 20:41:28 SENDER-7    ||  FOUND CHANNEL BUSY

24/09/2021 20:41:28 RECEIVER-7  ||  PACKET RECEIVED

24/09/2021 20:41:28 SENDER-3    ||  PACKET 10 SENT TO CHANNEL
